Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
3022,SDL26BEES-EQ,,,,
1338,SDBL-EQ,,,,
12072,SCPL-EQ,,,,
19469,SCML-SM,,,,
21008,SCLZC26G-YA,,,,
21003,SCLZC26F-Y9,,,,
20088,SCLZC26E-NP,,,,
20082,SCLZC26D-NO,,,,
19772,SCLZC26C-NB,,,,
17535,SCLZC26B-AY,,,,
18638,SCLZC26A-NF,,,,
18630,SCLZC26-NB,,,,
20984,SCLZC25F-Y5,,,,
20982,SCLZC25E-Y4,,,,
20039,SCLZC25D-NJ,,,,
20037,SCLZC25C-NI,,,,
17505,SCLZC25B-AT,,,,
17503,SCLZC25A-AS,,,,
23950,SCL310524A-ZK,,,,
23937,SCL310524-ZF,,,,
28923,SCL271224B-N1,,,,
28908,SCL271224A-N1,,,,
28907,SCL271224-N1,,,,
19770,SCL26-NA,,,,
18829,SCL25B-BI,,,,
18824,SCL25A-BH,,,,
25556,SCL25924D-N1,,,,
25554,SCL25924C-N1,,,,
25544,SCL25924A-N1,,,,
25542,SCL25924-N1,,,,
30210,SCL19325A-N1,,,,
30218,SCL19325-N1,,,,
30226,SCL190325A-N1,,,,
30212,SCL190325-N1,,,,
23127,SCILAL-EQ,,,,
3048,SCI-EQ,,,,
31234,SCHNEIDER-EQ,,,,
20698,SCHAND-EQ,,,,
1011,SCHAEFFLER-EQ,,,,
23934,SCFL310524-ZE,,,,
24366,SBISILVER-EQ,,,,
24524,SBINEQWETF-EQ,,,,
3045,SBIN-EQ,,,,
21808,SBILIFE-EQ,,,,
7218,SBIETFQLTY-EQ,,,,
722,SBIETFPB-EQ,,,,
740,SBIETFIT-EQ,,,,
5168,SBIETFCON-EQ,,,,
17971,SBICARD-EQ,,,,
30290,SBIBPB-EQ,,,,
14141,SBGLP-BE,,,,
18026,SBFC-EQ,,,,
4656,SBCL-EQ,,,,
6792,SBC-EQ,,,,
3018,SAURASHCEM-EQ,,,,
29151,SATKARTAR-SM,,,,
24507,SATIPOLY-ST,,,,
12015,SATINDLTD-EQ,,,,
10453,SATIN-EQ,,,,
11045,SATIA-EQ,,,,
24677,SATECH-ST,,,,
20063,SASTASUNDR-EQ,,,,
11983,SASKEN-EQ,,,,
12913,SARVESHWAR-EQ,,,,
19863,SARTELE-SM,,,,
18506,SAROJA-SM,,,,
14043,SARLAPOLY-EQ,,,,
4892,SAREGAMA-EQ,,,,
17758,SARDAEN-EQ,,,,
6718,SAPPHIRE-EQ,,,,
46,SANWARIA-BZ,,,,
24582,SANSTAR-EQ,,,,
5751,SANSERA-EQ,,,,
25222,SANOFICONR-EQ,,,,
1442,SANOFI-EQ,,,,
11033,SANGINITA-BE,,,,
14058,SANGHVIMOV-EQ,,,,
2997,SANGHIIND-EQ,,,,
18035,SANGANI-SM,,,,
4184,SANGAMIND-EQ,,,,
18359,SANDUMA-EQ,,,,
2397,SANDHAR-EQ,,,,
2988,SANDESH-EQ,,,,
14630,SANCO-BZ,,,,
28805,SANATHAN-EQ,,,,
27303,SAMPANN-EQ,,,,
30125,SAMMAANCAP-EQ,,,,
18614,SAMHI-EQ,,,,
9829,SAMBHAAV-BE,,,,
11399,SALZERELEC-EQ,,,,
11634,SALSTEEL-EQ,,,,
17351,SALONA-EQ,,,,
21362,SALASAR-EQ,,,,
13255,SAKUMA-BE,,,,
11794,SAKSOFT-EQ,,,,
2969,SAKHTISUG-EQ,,,,
9539,SAKAR-EQ,,,,
25715,SAJHOTELS-ST,,,,
27839,SAILIFE-EQ,,,,
2963,SAIL-EQ,,,,
21105,SAIFL-ST,,,,
14900,SAHYADRI-EQ,,,,
25671,SAHASRA-ST,,,,
16711,SAHANA-SM,,,,
24481,SAHAJSOLAR-ST,,,,
18358,SAHAJ-ST,,,,
13689,SAH-EQ,,,,
27052,SAGILITY-EQ,,,,
14068,SAGCEM-EQ,,,,
8175,SAGARDEEP-EQ,,,,
13035,SAFARI-EQ,,,,
15349,SADHNANIQ-BE,,,,
22897,SADHAV-SM,,,,
10618,SADBHIN-EQ,,,,
13240,SADBHAV-BE,,,,
23367,SABTNL-BE,,,,
18501,SABEVENTS-BE,,,,
10985,SABAR-ST,,,,
19093,SAAKSHI-SM,,,,
8733,S&SPOWER-BE,,,,
25159,RVTH-BE,,,,
9552,RVNL-EQ,,,,
1565,RVHL-EQ,,,,
12219,RUSTOMJEE-EQ,,,,
24595,RUSHIL-EQ,,,,
25724,RUPA-EQ,,,,
23833,RULKA-ST,,,,
13821,RUCHIRA-EQ,,,,
4566,RUCHINFRA-EQ,,,,
2939,RUBYMILLS-EQ,,,,
24730,RUBFILA-EQ,,,,
17520,RTNPOWER-EQ,,,,
27297,RTNINDIA-EQ,,,,
13414,RSYSTEMS-EQ,,,,
2794,RSWM-EQ,,,,
8426,RSSOFTWARE-BE,,,,
18566,RRKABEL-EQ,,,,
22670,RPTECH-EQ,,,,
8119,RPSGVENT-EQ,,,,
6913,RPPL-EQ,,,,
20764,RPPINFRA-BE,,,,
15259,RPOWER-EQ,,,,
16725,RPGLIFE-EQ,,,,
24735,RPEL-EQ,,,,
29730,ROYALARC-ST,,,,
20170,ROXHITECH-ST,,,,
128,ROUTE-EQ,,,,
9049,ROTO-EQ,,,,
27365,ROSSTECH-BE,,,,
28917,ROSSELLIND-BE,,,,
19410,ROSSARI-EQ,,,,
359,ROML-EQ,,,,
6258,ROLTA-BZ,,,,
19108,ROLLT-BE,,,,
5279,ROLEXRINGS-EQ,,,,
13182,ROHLTD-EQ,,,,
20292,ROCKINGDCE-ST,,,,
30051,ROADSTAR-IV,,,,
30054,ROADSTAR-BL,,,,
24592,RNFI-ST,,,,
11975,RML-EQ,,,,
22961,RMFINMRGG2-MF,,,,
22955,RMFINMRDR2-MF,,,,
21816,RMDRIP-SM,,,,
23043,RKSWAMY-EQ,,,,
11411,RKFORGE-EQ,,,,
1547,RKEC-EQ,,,,
20950,RKDL-EQ,,,,
11917,RITEZONE-ST,,,,
3761,RITES-EQ,,,,
8944,RITCO-EQ,,,,
18417,RISHABH-EQ,,,,
9854,RILINFRA-SM,,,,
2912,RIIL-EQ,,,,
2909,RICOAUTO-EQ,,,,
8212,RICHA-ST,,,,
15157,RHL-EQ,,,,
31163,RHIM-EQ,,,,
21733,RHFL-EQ,,,,
15129,RGL-EQ,,,,
29270,REXPRO-SM,,,,
5309,REXPIPES-SM,,,,
24145,RETAIL-EQ,,,,
20323,RESPONIND-EQ,,,,
13126,REPRO-EQ,,,,
1480,REPL-EQ,,,,
29598,REPCOHOME-EQ,,,,
12026,RENUKA-EQ,,,,
16154,REMUS-SM,,,,
3965,REMSONSIND-EQ,,,,
24596,RELTD-EQ,,,,
553,RELINFRA-EQ,,,,
15068,RELIGARE-EQ,,,,
2885,RELIANCE-EQ,,,,
24378,RELIABLE-EQ,,,,
9652,RELCHEMQ-EQ,,,,
24225,RELAXO-EQ,,,,
4130,REGENCERAM-EQ,,,,
23721,REFRACTORY-ST,,,,
17764,REFEX-EQ,,,,
17859,REDTAPE-EQ,,,,
14255,REDINGTON-EQ,,,,
15355,RECLTD-EQ,,,,
29564,READYMIX-ST,,,,
13188,RCOM-BE,,,,
2866,RCF-EQ,,,,
19681,RCDL-SM,,,,
20893,RBZJEWEL-BE,,,,
23565,RBS-SM,,,,
13578,RBMINFRA-ST,,,,
18391,RBLBANK-EQ,,,,
1494,RBA-EQ,,,,
25073,RAYMONDLSL-EQ,,,,
2859,RAYMOND-EQ,,,,
18423,RATNAVEER-EQ,,,,
13451,RATNAMANI-EQ,,,,
7177,RATEGAIN-EQ,,,,
25610,RAPPID-SM,,,,
30460,RAPIDFLEET-SM,,,,
2844,RANEHOLDIN-EQ,,,,
2837,RANASUG-EQ,,,,
10485,RAMRAT-EQ,,,,
20134,RAMKY-EQ,,,,
7851,RAMCOSYS-EQ,,,,
4587,RAMCOIND-EQ,,,,
2043,RAMCOCEM-EQ,,,,
10300,RAMASTEEL-EQ,,,,
10571,RAMAPHO-BE,,,,
13569,RAMANEWS-BE,,,,
2816,RALLIS-EQ,,,,
14403,RAJTV-EQ,,,,
2809,RAJSREESUG-EQ,,,,
8428,RAJRILTD-BE,,,,
18962,RAJRATAN-EQ,,,,
27269,RAJPUTANA-SM,,,,
2171,RAJMET-BE,,,,
24707,RAJINDLTD-SM,,,,
7401,RAJESHEXPO-EQ,,,,
9408,RAINBOW-EQ,,,,
15337,RAIN-EQ,,,,
2431,RAILTEL-EQ,,,,
23442,RADIOWALLA-SM,,,,
15082,RADIOCITY-P1,,,,
19877,RADIOCITY-EQ,,,,
10990,RADICO-EQ,,,,
13580,RADIANTCMS-EQ,,,,
10343,RADHIKAJWE-EQ,,,,
11268,RADAAN-BE,,,,
27171,RACLGEAR-EQ,,,,
15391,RACE-EQ,,,,
24960,QVCEL-ST,,,,
15294,QUICKTOUCH-ST,,,,
13116,QUICKHEAL-EQ,,,,
23796,QUESTLAB-ST,,,,
17704,QUESS-EQ,,,,
17808,QUAL30IETF-EQ,,,,
5870,QUADPRO-SM,,,,
29087,QUADFUTURE-EQ,,,,
29711,QPOWER-EQ,,,,
16819,QNIFTY-EQ,,,,
11467,QMSMEDI-SM,,,,
15330,QGOLDHALF-EQ,,,,
14613,QFIL-SM,,,,
18250,PYRAMID-EQ,,,,
17576,PVTBANKADD-EQ,,,,
11386,PVTBANIETF-EQ,,,,
23142,PVSL-EQ,,,,
13147,PVRINOX-EQ,,,,
4010,PVP-EQ,,,,
22942,PURVFLEXI-ST,,,,
14922,PURVA-EQ,,,,
28044,PURPLEUTED-ST,,,,
4344,PUNJABCHEM-EQ,,,,
507,PULZ-SM,,,,
14101,PTL-EQ,,,,
16682,PTCIL-EQ,,,,
11355,PTC-EQ,,,,
14584,PSUBNKIETF-EQ,,,,
15032,PSUBNKBEES-EQ,,,,
17616,PSUBANKADD-EQ,,,,
15061,PSUBANK-EQ,,,,
29662,PSRAJ-SM,,,,
20877,PSPPROJECT-EQ,,,,
25431,PSFL-SM,,,,
21001,PSB-EQ,,,,
20528,PRUDMOULI-BE,,,,
9553,PRUDENT-EQ,,,,
2739,PRSMJOHNSN-EQ,,,,
28863,PROZONER-BE,,,,
16483,PROV-SM,,,,
29472,PROTEAN-EQ,,,,
8735,PROPEQUITY-SM,,,,
19352,PROLIFE-SM,,,,
23764,PRLIND-SM,,,,
24508,PRIZOR-SM,,,,
8825,PRIVISCL-EQ,,,,
5292,PRITIKAUTO-EQ,,,,
12986,PRITIKA-ST,,,,
8304,PRITI-EQ,,,,
16045,PRINCEPIPE-EQ,,,,
756925,PRIMO-EQ,,,,
11864,PRIMESECU-EQ,,,,
19631,PRICOLLTD-EQ,,,,
20302,PRESTIGE-EQ,,,,
20498,PRESSTONIC-SM,,,,
25898,PREMIUM-SM,,,,
3908,PREMIERPOL-EQ,,,,
25049,PREMIERENE-EQ,,,,
6248,PREMIER-BE,,,,
17397,PREMEXPLN-EQ,,,,
2717,PRECWIRE-EQ,,,,
2711,PRECOT-EQ,,,,
7950,PRECISION-SM,,,,
12603,PRECAM-EQ,,,,
1204,PRAXIS-EQ,,,,
23113,PRATHAM-SM,,,,
25818,PRANIK-SM,,,,
18514,PRAMARA-SM,,,,
19599,PRAKASHSTL-EQ,,,,
2708,PRAKASH-EQ,,,,
2705,PRAJIND-EQ,,,,
13941,PRAENG-EQ,,,,
30134,PRABHA-EQ,,,,
24785,PPSL-SM,,,,
11571,PPLPHARMA-EQ,,,,
10297,PPL-EQ,,,,
15209,PPAP-EQ,,,,
10473,POWERMECH-EQ,,,,
18457,POWERINDIA-EQ,,,,
14977,POWERGRID-EQ,,,,
24867,POSITRON-ST,,,,
11403,POONAWALLA-EQ,,,,
10661,PONNIERODE-EQ,,,,
22714,POLYSIL-ST,,,,
2687,POLYPLEX-EQ,,,,
25718,POLYMED-EQ,,,,
9590,POLYCAB-EQ,,,,
6656,POLICYBZR-EQ,,,,
17651,POKARNA-EQ,,,,
19036,PODDARMENT-EQ,,,,
14385,POCL-EQ,,,,
25312,PNGJL-EQ,,,,
9385,PNCINFRA-EQ,,,,
9346,PNC-BE,,,,
18908,PNBHOUSING-EQ,,,,
8736,PNBGILTS-EQ,,,,
10666,PNB-EQ,,,,
19458,PLAZACABLE-EQ,,,,
22930,PLATIND-EQ,,,,
13920,PLASTIBLEN-EQ,,,,
19492,PLADAINFO-SM,,,,
10321,PKTEA-EQ,,,,
9087,PIXTRANS-EQ,,,,
14134,PITTIENG-EQ,,,,
13463,PIONEEREMB-EQ,,,,
30835,PILITA-EQ,,,,
11445,PILANIINVS-EQ,,,,
24184,PIIND-EQ,,,,
15730,PIGL-BE,,,,
2664,PIDILITIND-EQ,,,,
25519,PHOGLOBAL-ST,,,,
14552,PHOENIXLTD-EQ,,,,
4973,PHARMABEES-EQ,,,,
11612,PHANTOMFX-SM,,,,
3494,PGINVIT-IV,,,,
17998,PGIMCSR4D-MF,,,,
17997,PGIMCSR3D-MF,,,,
17996,PGIMCSR2G-MF,,,,
17995,PGIMCSR1D-MF,,,,
17994,PGIMCSA4D-MF,,,,
17993,PGIMCSA3D-MF,,,,
17986,PGIMCSA2D-MF,,,,
17985,PGIMCSA1G-MF,,,,
14260,PGIL-EQ,,,,
940,PGHL-EQ,,,,
2535,PGHH-EQ,,,,
25358,PGEL-EQ,,,,
22602,PFS-EQ,,,,
13496,PFOCUS-EQ,,,,
2643,PFIZER-EQ,,,,
14299,PFC-EQ,,,,
11351,PETRONET-EQ,,,,
18365,PERSISTENT-EQ,,,,
17132,PENTAGON-SM,,,,
5358,PENINLAND-BE,,,,
20621,PENIND-EQ,,,,
25408,PELATRO-SM,,,,
2412,PEL-EQ,,,,
2610,PEARLPOLY-EQ,,,,
5264,PDSL-EQ,,,,
15406,PDMJEPAPER-BE,,,,
25657,PCPL27-N0,,,,
29124,PCJEWELLER-EQ,,,,
29243,PCHFL23125-N0,,,,
29247,PCHF230125-N0,,,,
24290,PCCL-SM,,,,
2649,PCBL-EQ,,,,
6705,PAYTM-EQ,,,,
16192,PAVNAIND-EQ,,,,
15137,PATTECH-SM,,,,
15219,PATINTLOG-EQ,,,,
11699,PATELENG-EQ,,,,
17029,PATANJALI-EQ,,,,
6048,PASUPTAC-BE,,,,
21657,PASHUPATI-SM,,,,
2599,PARTYCRUS-SM,,,,
13791,PARSVNATH-EQ,,,,
22649,PARKHOTELS-EQ,,,,
5465,PARIN-ST,,,,
3972,PARASPETRO-EQ,,,,
5911,PARAS-EQ,,,,
25716,PARAMOUNT-SM,,,,
25069,PARAMATRIX-SM,,,,
19782,PARAGON-ST,,,,
17130,PARAGMILK-EQ,,,,
9741,PARADEEP-EQ,,,,
13951,PARACABLES-EQ,,,,
5637,PAR-BE,,,,
6152,PANSARI-BE,,,,
25392,PANAMAPET-EQ,,,,
16355,PANACHE-BE,,,,
4055,PANACEABIO-EQ,,,,
17059,PALREDTEC-BE,,,,
21383,PALASHSECU-EQ,,,,
17197,PAKKA-EQ,,,,
25468,PAISALO-EQ,,,,
14413,PAGEIND-EQ,,,,
22914,OWAIS-ST,,,,
14310,OSWALSEEDS-BE,,,,
471,OSWALGREEN-EQ,,,,
2514,OSWALAGRO-EQ,,,,
12635,OSIAHYPER-EQ,,,,
25389,OSELDEVICE-ST,,,,
10435,OSEINTRUST-IV,,,,
10444,OSEINTRUST-BL,,,,
2980,ORTINGLOBE-BE,,,,
13321,ORTEL-BZ,,,,
19931,ORISSAMINE-EQ,,,,
24961,ORIENTTECH-EQ,,,,
2496,ORIENTPPR-EQ,,,,
18208,ORIENTLTD-EQ,,,,
2493,ORIENTHOT-EQ,,,,
2972,ORIENTELEC-EQ,,,,
13111,ORIENTCER-EQ,,,,
30089,ORIENTCEM-EQ,,,,
14278,ORIENTBELL-EQ,,,,
14346,ORIENTALTL-EQ,,,,
10159,ORICONENT-EQ,,,,
17882,ORIANA-SM,,,,
926,ORCHPHARMA-EQ,,,,
29495,ORCHASP-BE,,,,
31475,ORBTEXP-EQ,,,,
21469,OPTIEMUS-EQ,,,,
27136,ONYX-SM,,,,
2481,ONWARDTEC-EQ,,,,
15278,ONMOBILE-EQ,,,,
2475,ONGC-EQ,,,,
29224,ONESOURCE-EQ,,,,
9939,ONEPOINT-EQ,,,,
25496,ONELIFECAP-BE,,,,
19703,ONDOOR-ST,,,,
13515,OMKARCHEM-BZ,,,,
24231,OMINFRAL-EQ,,,,
117,OMFURN-SM,,,,
14853,OMAXE-EQ,,,,
10922,OMAXAUTO-EQ,,,,
19433,OLIL-ST,,,,
10637,OLECTRA-EQ,,,,
24777,OLAELEC-EQ,,,,
24533,OILIETF-EQ,,,,
2472,OILCOUNTUB-EQ,,,,
17438,OIL-EQ,,,,
10738,OFSS-EQ,,,,
27575,ODIGMA-BE,,,,
25918,OCCLLTD-EQ,,,,
12231,OCCL-EQ,,,,
25923,OBSCP-SM,,,,
20242,OBEROIRLTY-EQ,,,,
8797,OBCL-EQ,,,,
10768,OAL-EQ,,,,
6545,NYKAA-EQ,,,,
24298,NXT-INFRA-IV,,,,
24301,NXT-INFRA-BL,,,,
15815,NXST-RR,,,,
17475,NV20IETF-EQ,,,,
9847,NV20BEES-EQ,,,,
11457,NV20-EQ,,,,
5426,NUVOCO-EQ,,,,
18721,NUVAMA-EQ,,,,
2353,NURECA-BE,,,,
10791,NUCLEUS-EQ,,,,
27176,NTPCGREEN-EQ,,,,
11630,NTPC-EQ,,,,
14180,NSLNISP-EQ,,,,
11239,NSIL-EQ,,,,
13675,NRL-EQ,,,,
7553,NRBBEARING-EQ,,,,
20314,NRAIL-EQ,,,,
756324,NPST-EQ,,,,
12978,NPBET-EQ,,,,
22477,NOVAAGRI-EQ,,,,
25426,NORTHARC-EQ,,,,
9431,NORBTEAEXP-BE,,,,
11214,NOIDATOLL-BE,,,,
2442,NOCIL-EQ,,,,
28804,NMSTEEL-ST,,,,
23016,NMFINQRDP1-MF,,,,
210,NMFINQRAG1-MF,,,,
22998,NMFINQIDP1-MF,,,,
23163,NMFINARDR1-MF,,,,
30215,NMFINAIDR1-MF,,,,
15332,NMDC-EQ,,,,
8585,NLCINDIA-EQ,,,,
2439,NKIND-EQ,,,,
27097,NIVABUPA-EQ,,,,
3251,NITIRAJ-BE,,,,
13175,NITINSPIN-EQ,,,,
13300,NITCO-EQ,,,,
14725,NIRMAN-ST,,,,
18840,NIRAJISPAT-EQ,,,,
255,NIRAJ-EQ,,,,
6782,NIPPOBATRY-EQ,,,,
14194,NINSYS-EQ,,,,
2421,NILKAMAL-EQ,,,,
7450,NILASPACES-BE,,,,
9253,NILAINFRA-EQ,,,,
17747,NIITMTS-EQ,,,,
11522,NIITLTD-EQ,,,,
10690,NIFTYQLITY-EQ,,,,
29553,NIFTYIETF-EQ,,,,
6353,NIFTYETF-EQ,,,,
21959,NIFTYBETF-EQ,,,,
10576,NIFTYBEES-EQ,,,,
7451,NIFTY50ADD-EQ,,,,
29944,NIFTY100EW-EQ,,,,
18102,NIFTY1-EQ,,,,
18347,NIFMID150-EQ,,,,
22488,NIFITETF-EQ,,,,
22521,NIF5GETF-EQ,,,,
22524,NIF10GETF-EQ,,,,
30392,NIF100IETF-EQ,,,,
29577,NIF100BEES-EQ,,,,
17868,NIDOZC26-N7,,,,
6592,NIDAN-SM,,,,
29733,NIBL-EQ,,,,
29487,NIBE-EQ,,,,
399,NIACL-EQ,,,,
17400,NHPC-EQ,,,,
6531,NHIT-IV,,,,
6542,NHIT-BL,,,,
11840,NH-EQ,,,,
10287,NGLFINE-BE,,,,
27089,NGILPP1-E1,,,,
5401,NGIL-EQ,,,,
13925,NFL-EQ,,,,
9864,NEXTMEDIA-BE,,,,
4529,NEXT50IETF-EQ,,,,
17181,NEXT50-EQ,,,,
29464,NEXT30ADD-EQ,,,,
19161,NEWJAISA-ST,,,,
1164,NEWGEN-EQ,,,,
2406,NEULANDLAB-EQ,,,,
14111,NETWORK18-EQ,,,,
17433,NETWEB-EQ,,,,
7838,NETF-EQ,,,,
17963,NESTLEIND-EQ,,,,
15409,NESCO-EQ,,,,
24350,NEPHROCARE-SM,,,,
9917,NEOGEN-EQ,,,,
2388,NELCO-EQ,,,,
14761,NELCAST-EQ,,,,
27123,NEELAM-SM,,,,
11927,NECLIFE-EQ,,,,
13522,NECCLTD-EQ,,,,
11427,NDTV-EQ,,,,
22680,NDRINVIT-IV,,,,
22683,NDRINVIT-BL,,,,
22255,NDRAUTO-EQ,,,,
14550,NDLVENTURE-BE,,,,
31258,NDL-EQ,,,,
18371,NDGL-EQ,,,,
14490,NCLIND-EQ,,,,
2319,NCC-EQ,,,,
19111,NBIFIN-EQ,,,,
31415,NBCC-EQ,,,,
2987,NAZARA-EQ,,,,
2385,NAVNETEDUL-EQ,,,,
29149,NAVKARURB-BE,,,,
10557,NAVKARCORP-EQ,,,,
14672,NAVINFLUOR-EQ,,,,
4014,NAVA-EQ,,,,
13751,NAUKRI-EQ,,,,
6364,NATIONALUM-EQ,,,,
11065,NATHBIOGEN-EQ,,,,
3918,NATCOPHARM-EQ,,,,
29583,NATCAPSUQ-EQ,,,,
11627,NARMADA-EQ,,,,
25167,NAMOEWASTE-SM,,,,
23382,NAMAN-ST,,,,
357,NAM-INDIA-EQ,,,,
14440,NAHARSPING-EQ,,,,
14445,NAHARPOLY-EQ,,,,
13106,NAHARINDUS-EQ,,,,
15360,NAHARCAP-EQ,,,,
14702,NAGREEKEXP-EQ,,,,
14942,NAGREEKCAP-EQ,,,,
17299,NAGAFERT-BE,,,,
20429,NACLIND-BE,,,,
12848,N1NSETEST-EQ,,,,
25211,MYMUDRA-ST,,,,
10311,MWL-SM,,,,
22979,MVKAGRO-ST,,,,
19015,MVGJL-EQ,,,,
20831,MUTHOOTMF-EQ,,,,
23650,MUTHOOTFIN-EQ,,,,
10415,MUTHOOTCAP-EQ,,,,
23363,MUTF27-NL,,,,
2313,MURUDCERA-EQ,,,,
2307,MUNJALSHOW-EQ,,,,
13511,MUNJALAU-EQ,,,,
25080,MULTICAP-EQ,,,,
8687,MUKTAARTS-EQ,,,,
22980,MUKKA-EQ,,,,
11325,MUKANDLTD-EQ,,,,
20878,MUFTI-EQ,,,,
19783,MUFIN-EQ,,,,
2294,MTNL-EQ,,,,
31413,MTEDUCARE-BE,,,,
2709,MTARTECH-EQ,,,,
8596,MSUMI-EQ,,,,
9356,MSTCLTD-EQ,,,,
11919,MSPL-EQ,,,,
29758,MSCIINDIA-EQ,,,,
2283,MRPL-EQ,,,,
2277,MRF-EQ,,,,
21792,MPTODAY-SM,,,,
10578,MPSLTD-EQ,,,,
4503,MPHASIS-EQ,,,,
13502,MOXSH-SM,,,,
10825,MOVALUE-EQ,,,,
2268,MOTOGENFIN-EQ,,,,
20788,MOTISONS-EQ,,,,
14947,MOTILALOFS-EQ,,,,
4204,MOTHERSON-EQ,,,,
25510,MOTHERSON-D1,,,,
23181,MOSMALL250-EQ,,,,
29459,MOSCHIP-EQ,,,,
15051,MOS-SM,,,,
2259,MOREPENLAB-EQ,,,,
23184,MOREALTY-EQ,,,,
10822,MOQUALITY-EQ,,,,
5938,MONTECARLO-EQ,,,,
7422,MONQ50-EQ,,,,
18392,MONOPHARMA-SM,,,,
19237,MONIFTY500-EQ,,,,
7679,MONARCH-EQ,,,,
22739,MON100-EQ,,,,
8182,MOMOMENTUM-EQ,,,,
25606,MOMENTUM50-EQ,,,,
10693,MOMENTUM-EQ,,,,
19289,MOM50-EQ,,,,
10585,MOM30IETF-EQ,,,,
21423,MOM100-EQ,,,,
8654,MOLOWVOL-EQ,,,,
6713,MOLDTKPAC-EQ,,,,
17625,MOLDTECH-EQ,,,,
5394,MOL-EQ,,,,
3586,MOKSH-EQ,,,,
20830,MOIL-EQ,,,,
29427,MOHITIND-BE,,,,
10508,MOHEALTH-EQ,,,,
1507,MOGSEC-EQ,,,,
2241,MODTHREAD-EQ,,,,
3316,MODISONLTD-EQ,,,,
2229,MODIRUBBER-EQ,,,,
24944,MODEFENCE-EQ,,,,
30065,MOCAPITAL-EQ,,,,
28046,MOBIKWIK-EQ,,,,
10676,MNC-EQ,,,,
17957,MMTC-EQ,,,,
16395,MMP-EQ,,,,
13844,MMFL-EQ,,,,
16736,MKPL-EQ,,,,
18562,MITTAL-EQ,,,,
24802,MITCONPP-E1,,,,
8469,MITCON-EQ,,,,
4394,MIRZAINT-EQ,,,,
6853,MIRCELECTR-BE,,,,
18049,MINDTECK-EQ,,,,
22308,MINDSPACE-RR,,,,
8900,MINDPOOL-SM,,,,
25897,MINDACORP-EQ,,,,
159,MILTON-SM,,,,
24632,MIEL-ST,,,,
23855,MIDSMALL-EQ,,,,
17702,MIDSELIETF-EQ,,,,
7456,MIDQ50ADD-EQ,,,,
2463,MIDHANI-EQ,,,,
17152,MIDCAPIETF-EQ,,,,
8413,MIDCAPETF-EQ,,,,
8077,MIDCAP-EQ,,,,
24077,MID150CASE-EQ,,,,
8506,MID150BEES-EQ,,,,
30469,MID150-EQ,,,,
19887,MICROPRO-SM,,,,
7169,MICEL-EQ,,,,
17333,MHRIL-EQ,,,,
7886,MHLXMIRU-EQ,,,,
1426,MHHL-SM,,,,
17534,MGL-EQ,,,,
1593,MGEL-EQ,,,,
2142,MFSL-EQ,,,,
24939,MFML-BE,,,,
9581,METROPOLIS-EQ,,,,
7242,METROBRAND-EQ,,,,
24861,METALIETF-EQ,,,,
25744,METAL-EQ,,,,
25882,MEP-BZ,,,,
6961,MENONBE-EQ,,,,
22560,MEGATHERM-SM,,,,
8153,MEGASTAR-EQ,,,,
14797,MEGASOFT-BE,,,,
10971,MEGAFLEX-SM,,,,
7254,MEDPLUS-EQ,,,,
24245,MEDIORG-ST,,,,
9667,MEDICO-EQ,,,,
6278,MEDICAMEQ-EQ,,,,
21705,MEDIASSIST-EQ,,,,
11956,MEDANTA-EQ,,,,
2132,MDL-SM,,,,
31181,MCX-EQ,,,,
14574,MCON-SM,,,,
29482,MCLOUD-EQ,,,,
11943,MCLEODRUSS-EQ,,,,
22360,MCL-EQ,,,,
18029,MBLINFRA-EQ,,,,
12686,MBAPL-EQ,,,,
509,MAZDOCK-EQ,,,,
18870,MAZDA-BE,,,,
28906,MAYURUNIQ-EQ,,,,
29645,MAXVOLT-SM,,,,
21691,MAXPOSURE-SM,,,,
22428,MAXIND-EQ,,,,
22377,MAXHEALTH-EQ,,,,
19646,MAXESTATES-EQ,,,,
17022,MAWANASUG-EQ,,,,
21726,MATRIMONY-EQ,,,,
27047,MASTERTR-EQ,,,,
19011,MASTER-SM,,,,
2124,MASTEK-EQ,,,,
5782,MASPTOP50-EQ,,,,
24278,MASON-SM,,,,
18731,MASKINVEST-BE,,,,
199,MASFIN-EQ,,,,
10999,MARUTI-EQ,,,,
755924,MARSHALL-BZ,,,,
10579,MARKSANS-EQ,,,,
20414,MARINETRAN-ST,,,,
1328,MARINE-EQ,,,,
4067,MARICO-EQ,,,,
18773,MARCO-SM,,,,
18659,MARATHON-EQ,,,,
2112,MARALOVER-EQ,,,,
7227,MAPMYINDIA-EQ,,,,
8167,MANYAVAR-EQ,,,,
13572,MANUGRAPH-EQ,,,,
6422,MANORG-EQ,,,,
10227,MANORAMA-EQ,,,,
13753,MANOMAY-EQ,,,,
15380,MANKIND-EQ,,,,
18226,MANINFRA-EQ,,,,
11884,MANINDS-EQ,,,,
2106,MANGLMCEM-EQ,,,,
15007,MANGCHEFER-EQ,,,,
11817,MANGALAM-EQ,,,,
23782,MANDEEP-ST,,,,
24823,MANCREDIT-EQ,,,,
25597,MANBA-EQ,,,,
21697,MANAV-SM,,,,
19061,MANAPPURAM-EQ,,,,
13796,MANALIPETC-EQ,,,,
7482,MANAKSTEEL-BE,,,,
15199,MANAKSIA-EQ,,,,
